
CommandType     Name                                               Version    Source
Alias           Invoke-IntuneManagedDeviceWindowsDefenderUpdateSi… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedDeviceWipeDevice               6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneManagedEBookAssign                    6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneMangedDeviceRequestRemoteAssistance   6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneMdmWindowsInformationProtectionPolic… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneMdmWindowsInformationProtectionPolic… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneMobileAppAssign                       6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneMobileAppContentVersionFileCommit     6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneMobileAppContentVersionRenewUpload    6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneRemoteAssistancePartnerBeginOnboardi… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneRemoteAssistancePartnerDisconnect     6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneSendTestMessage                       6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneSyncMicrosoftStoreForBusinessApp      6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneVerifyWindowsEnrollmentAutoDiscovery  6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneVppTokenSyncLicense                   6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneWindowsInformationProtectionPolicyAs… 6.1907.1.0 Microsoft.Graph.Intune
Alias           Invoke-IntuneWindowsInformationProtectionPolicyTa… 6.1907.1.0 Microsoft.Graph.Intune
Alias           New-AADGroup                                       6.1907.1.0 Microsoft.Graph.Intune
Alias           New-AADGroupCreatedOnBehalfOfReference             6.1907.1.0 Microsoft.Graph.Intune
Alias           New-AADGroupGroupLifecyclePolicy                   6.1907.1.0 Microsoft.Graph.Intune
Alias           New-AADGroupMemberOfReferenceSet                   6.1907.1.0 Microsoft.Graph.Intune
Alias           New-AADGroupMemberReferenceSet                     6.1907.1.0 Microsoft.Graph.Intune
Alias           New-AADGroupOwnerReferenceSet                      6.1907.1.0 Microsoft.Graph.Intune
Alias           New-AADGroupPhotoData                              6.1907.1.0 Microsoft.Graph.Intune
Alias           New-AADGroupPhotoSetData                           6.1907.1.0 Microsoft.Graph.Intune
Alias           New-AADGroupSetting                                6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppConfigurationPolicyTargeted           6.1907.1.0 Microsoft.Graph.Intune
Alias           New-IntuneAppConfigurationPolicyTargetedApp        6.1907.1.0 Microsoft.Graph.Intune
